path,filename,category,article_or_summary
input_data\BBC News Summary\Summaries\business\365.txt,365.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\366.txt,366.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\367.txt,367.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\368.txt,368.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\369.txt,369.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\370.txt,370.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\371.txt,371.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\372.txt,372.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\373.txt,373.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\374.txt,374.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\375.txt,375.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\376.txt,376.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\377.txt,377.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\378.txt,378.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\379.txt,379.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\380.txt,380.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\381.txt,381.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\382.txt,382.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\383.txt,383.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\384.txt,384.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\385.txt,385.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\386.txt,386.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\387.txt,387.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\388.txt,388.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\389.txt,389.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\390.txt,390.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\391.txt,391.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\392.txt,392.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\393.txt,393.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\394.txt,394.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\395.txt,395.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\396.txt,396.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\397.txt,397.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\398.txt,398.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\399.txt,399.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\400.txt,400.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\401.txt,401.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\402.txt,402.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\403.txt,403.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\404.txt,404.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\405.txt,405.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\406.txt,406.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\407.txt,407.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\408.txt,408.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\409.txt,409.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\410.txt,410.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\411.txt,411.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\412.txt,412.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\413.txt,413.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\414.txt,414.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\415.txt,415.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\416.txt,416.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\417.txt,417.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\418.txt,418.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\419.txt,419.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\420.txt,420.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\421.txt,421.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\422.txt,422.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\423.txt,423.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\424.txt,424.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\425.txt,425.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\426.txt,426.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\427.txt,427.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\428.txt,428.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\429.txt,429.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\430.txt,430.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\431.txt,431.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\432.txt,432.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\433.txt,433.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\434.txt,434.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\435.txt,435.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\436.txt,436.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\437.txt,437.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\438.txt,438.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\439.txt,439.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\440.txt,440.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\441.txt,441.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\442.txt,442.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\443.txt,443.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\444.txt,444.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\445.txt,445.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\446.txt,446.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\447.txt,447.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\448.txt,448.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\449.txt,449.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\450.txt,450.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\451.txt,451.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\452.txt,452.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\453.txt,453.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\454.txt,454.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\455.txt,455.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\456.txt,456.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\457.txt,457.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\458.txt,458.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\459.txt,459.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\460.txt,460.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\461.txt,461.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\462.txt,462.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\463.txt,463.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\464.txt,464.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\465.txt,465.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\466.txt,466.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\467.txt,467.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\468.txt,468.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\469.txt,469.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\470.txt,470.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\471.txt,471.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\472.txt,472.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\473.txt,473.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\474.txt,474.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\475.txt,475.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\476.txt,476.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\477.txt,477.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\478.txt,478.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\479.txt,479.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\480.txt,480.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\481.txt,481.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\482.txt,482.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\483.txt,483.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\484.txt,484.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\485.txt,485.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\486.txt,486.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\487.txt,487.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\488.txt,488.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\489.txt,489.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\490.txt,490.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\491.txt,491.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\492.txt,492.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\493.txt,493.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\494.txt,494.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\495.txt,495.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\496.txt,496.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\497.txt,497.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\498.txt,498.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\499.txt,499.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\500.txt,500.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\501.txt,501.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\502.txt,502.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\503.txt,503.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\504.txt,504.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\505.txt,505.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\506.txt,506.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\507.txt,507.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\508.txt,508.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\509.txt,509.txt,business,Summaries
input_data\BBC News Summary\Summaries\business\510.txt,510.txt,business,Summaries
input_data\BBC News Summary\Summaries\entertainment\001.txt,001.txt,entertainment,Summaries
input_data\BBC News Summary\Summaries\entertainment\002.txt,002.txt,entertainment,Summaries
input_data\BBC News Summary\Summaries\entertainment\003.txt,003.txt,entertainment,Summaries
input_data\BBC News Summary\Summaries\entertainment\004.txt,004.txt,entertainment,Summaries
input_data\BBC News Summary\Summaries\entertainment\005.txt,005.txt,entertainment,Summaries
input_data\BBC News Summary\Summaries\entertainment\006.txt,006.txt,entertainment,Summaries
input_data\BBC News Summary\Summaries\entertainment\007.txt,007.txt,entertainment,Summaries
input_data\BBC News Summary\Summaries\entertainment\008.txt,008.txt,entertainment,Summaries
input_data\BBC News Summary\Summaries\entertainment\009.txt,009.txt,entertainment,Summaries
input_data\BBC News Summary\Summaries\entertainment\010.txt,010.txt,entertainment,Summaries
input_data\BBC News Summary\Summaries\entertainment\011.txt,011.txt,entertainment,Summaries
input_data\BBC News Summary\Summaries\entertainment\012.txt,012.txt,entertainment,Summaries
input_data\BBC News Summary\Summaries\entertainment\013.txt,013.txt,entertainment,Summaries
input_data\BBC News Summary\Summaries\entertainment\014.txt,014.txt,entertainment,Summaries
input_data\BBC News Summary\Summaries\entertainment\015.txt,015.txt,entertainment,Summaries
